pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Italia,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual gran empresa",0.9075,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,"LGD (mediana) | Empresas, del cual gran empresa",40.0000,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, del cual gran empresa",38.7832,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,Tasa de default (mediana) | Minorista con garantia inmobiliaria,0.6023,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,Tasa de default (media ponderada) | Minorista con garantia inmobiliaria,0.6617,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,Tasa de perdida (mediana) | Minorista con garantia inmobiliaria,19.1321,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,Tasa de perdida (media ponderada) | Minorista con garantia inmobiliaria,31.1759,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,PD ajustada (mediana) | Minorista con garantia inmobiliaria,0.9271,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,PD ajustada (media ponderada) | Minorista con garantia inmobiliaria,1.2140,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,LGD (mediana) | Minorista con garantia inmobiliaria,18.4400,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Italia,parametros_riesgo_irb,LGD (media ponderada) | Minorista con garantia inmobiliaria,22.5976,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, total",0.0967,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, total",1.2115,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, total",14.7035,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, total",12.6157,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, total",0.7562,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, total",1.3519,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"LGD (mediana) | Empresas, total",37.9100,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, total",30.1877,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, del cual PYME",0.6341,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, del cual PYME",1.9006,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, del cual PYME",12.5860,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, del cual PYME",14.9062,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, del cual PYME",1.1760,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual PYME",1.8411,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"LGD (mediana) | Empresas, del cual PYME",29.7011,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, del cual PYME",23.5982,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, del cual gran empresa",0.0000,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, del cual gran empresa",0.3711,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, del cual gran empresa",0.5167,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual gran empresa",0.7176,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"LGD (mediana) | Empresas, del cual gran empresa",40.0000,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, del cual gran empresa",35.0500,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,Tasa de default (mediana) | Minorista con garantia inmobiliaria,0.2118,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,Tasa de default (media ponderada) | Minorista con garantia inmobiliaria,0.5309,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,Tasa de perdida (mediana) | Minorista con garantia inmobiliaria,7.7389,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,Tasa de perdida (media ponderada) | Minorista con garantia inmobiliaria,3.4305,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,PD ajustada (mediana) | Minorista con garantia inmobiliaria,0.8053,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,PD ajustada (media ponderada) | Minorista con garantia inmobiliaria,0.6216,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,LGD (mediana) | Minorista con garantia inmobiliaria,17.6000,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Paises Bajos,parametros_riesgo_irb,LGD (media ponderada) | Minorista con garantia inmobiliaria,12.7374,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, total",0.5082,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, total",1.4759,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, total",32.9424,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, total",39.5316,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, total",0.5012,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, total",1.8257,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"LGD (mediana) | Empresas, total",39.9483,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, total",34.9436,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, del cual PYME",0.9223,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, del cual PYME",2.6088,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de perdida (mediana) | Empresas, del cual PYME",31.0373,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de perdida (media ponderada) | Empresas, del cual PYME",44.6241,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, del cual PYME",1.2600,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual PYME",3.3364,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"LGD (mediana) | Empresas, del cual PYME",40.0000,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, del cual PYME",32.6673,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: SME; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de default (mediana) | Empresas, del cual gran empresa",0.0000,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"Tasa de default (media ponderada) | Empresas, del cual gran empresa",0.0502,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"PD ajustada (mediana) | Empresas, del cual gran empresa",0.3302,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"PD ajustada (media ponderada) | Empresas, del cual gran empresa",0.5084,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"LGD (mediana) | Empresas, del cual gran empresa",40.0000,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,"LGD (media ponderada) | Empresas, del cual gran empresa",38.5346,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Corporates - Of Which: Large corporates; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,Tasa de default (mediana) | Minorista con garantia inmobiliaria,0.5099,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,Tasa de default (media ponderada) | Minorista con garantia inmobiliaria,0.3742,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
Portugal,parametros_riesgo_irb,Tasa de perdida (mediana) | Minorista con garantia inmobiliaria,7.8414,pct_cartera,2026-Q1,"EBA, anexo de parametros de riesgo (COREP C 9.02)",https://www.eba.europa.eu/risk-and-data-analysis/risk-analysis/risk-monitoring/risk-dashboard,2026-09-16,,,tamano_empresa_empleados,ratio,media_simple,clase de exposicion IRB: Retail - Of Which: Secured by immovable property; N = numero de entidades declarantes
