pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Paises Bajos,financiacion_pyme,Ratio de NPL | PYME,6.0000,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Ratio de NPL | PYME,4.7900,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,4.6700,pct_cartera,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,5.0000,pct_cartera,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,7.3300,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,11.7600,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,14.8200,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,16.5008,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,17.8910,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,17.6170,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,14.6511,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,8.8300,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,5.1454,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,3.8682,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,2.6600,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Portugal,financiacion_pyme,Ratio de NPL | PYME,2.4300,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida NPL; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,11.1167,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,7.9950,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,6.6125,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,7.5525,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,6.2125,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,5.1375,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,4.3575,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,2.5450,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,2.3800,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,4.1775,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Francia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,8.9050,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,30.0000,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,24.0000,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,20.0000,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,14.0000,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,15.0000,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,16.0000,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,15.0000,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,14.0000,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,14.0000,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,15.0000,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,9.0000,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Irlanda,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,10.0000,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,3.1000,pct_cartera,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,8.2000,pct_cartera,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,6.9000,pct_cartera,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,5.7000,pct_cartera,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,11.3000,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,12.0000,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,8.9000,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,8.4000,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,6.0000,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,4.0000,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,4.2000,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,4.6000,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,4.1000,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,6.1000,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,3.0000,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Italia,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,2.6000,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,31.0000,pct_cartera,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,10.0000,pct_cartera,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,13.0000,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,28.0000,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,28.0000,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,27.0000,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,7.0000,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,18.0000,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,17.0000,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,16.0000,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,16.0000,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,21.0000,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,23.0000,pct_cartera,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Paises Bajos,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,9.0000,pct_cartera,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,22.7400,pct_cartera,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,15.8700,pct_cartera,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,12.8300,pct_cartera,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,18.4700,pct_cartera,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,12.8500,pct_cartera,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,9.7700,pct_cartera,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,7.8700,pct_cartera,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,6.9500,pct_cartera,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,4.7500,pct_cartera,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,5.9500,pct_cartera,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,4.3800,pct_cartera,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
Espana,financiacion_pyme,Tasa de rechazo de solicitudes | PYME,4.0500,pct_cartera,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,tamano_empresa_empleados,ratio,dato_unico,"medida LOAN_REJECTION; definicion nacional de PYME, no armonizada entre paises; unidad original PT_ENT"
